
******************** RISK RUN START (11/20/2010 6:33:55 PM - ) ********************

11/20/2010 6:33:55 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 06-Nov-2009 Official -e
11/20/2010 6:34:07 PM - 	7250 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve AIFUL.JPY.SeniorUnsecured.Excluded to fit by copying previous quote to tenor 7 Years
11/20/2010 6:34:43 PM - Script call: C:/Quantifi/9.4.1/bin/NextImportTrancheQuotes.py C:/Quantifi/NightlyBatch/20091106/Next-Data\CreditIndexTrancheMarks.20091106.CSV -e
11/20/2010 6:34:50 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 05-Nov-2009 06-Nov-2009 --quoteType="Tranche Fee" -m "Insert" -f C:/Quantifi/NightlyBatch/20091106/logs/CopyTrancheFee.csv -e
11/20/2010 6:34:57 PM - 	Found 18 quotes for 05-Nov-2009
11/20/2010 6:34:57 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 6:34:58 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 05-Nov-2009 06-Nov-2009 --quoteType="Tranche Premium" -m "Insert" -f C:/Quantifi/NightlyBatch/20091106/logs/CopyTranchePremium.csv -e
11/20/2010 6:35:04 PM - 	Found 66 quotes for 05-Nov-2009
11/20/2010 6:35:04 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 6:35:05 PM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 05-Nov-2009 06-Nov-2009 --quoteType="CDX Spread" -m "Insert" -f C:/Quantifi/NightlyBatch/20091106/logs/CopyCDXSpread.csv -e
11/20/2010 6:35:11 PM - 	Found 15 quotes for 05-Nov-2009
11/20/2010 6:35:11 PM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/20/2010 6:35:12 PM - Script call: C:/Quantifi/9.4.1/bin/ImportNextData.py C:/Quantifi/NightlyBatch/20091106/Next-Data\CDSSpreads.20091106.CSV -e
11/20/2010 6:36:05 PM - 	Mapping outdated REDs to previous tickers
11/20/2010 6:36:06 PM - 	Quote  DANACO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  MLCOM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  FNMA-New.USD.Subordinated.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  WCPINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  WYELLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  WYELLC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  CAWILD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  CLINKI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  CLINKI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  DNHOLD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  STOL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  EDSLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  NEXTEI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  DEXBB-AGM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:06 PM - 	Quote  GRTELV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  HLTWID.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  HLTWID.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  KMINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  MKCINC-MSDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  MGMRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  STNBDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  CTSGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  SWLHLD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  GMAINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  AGASNV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  AGASNV.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  PHMG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  PHMG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  USTLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  CSMPTE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:07 PM - 	Quote  TCHNI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CVSHLD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  INTSAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  MONTE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  RENSEL.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  SPMD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  SPMD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:08 PM - 	Would update 53 and Create 0 PhoenixRefId Tags.
11/20/2010 6:36:08 PM - 	Would update 53 and Create 0 TRACS ID Tags.
11/20/2010 6:36:08 PM - 	Would update 53 and Create 0 Moodys ratings.
11/20/2010 6:36:08 PM - 	Would update 53 and Create 0 SnP ratings.
11/20/2010 6:36:08 PM - 	Committing Changes ...
11/20/2010 6:36:09 PM - 	... Changes Committed.
11/20/2010 6:36:09 PM - 	Mapping future REDs to tickers
11/20/2010 6:36:09 PM - 	Quote  CK-Witco.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:09 PM - 	Quote  SSCC-StonConCo.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:09 PM - 	Quote  ISFBA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:09 PM - 	Quote  KAUPST.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:09 PM - 	Quote  AL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  AL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  ALYON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  AHC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  BACF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  BACF.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  PDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  BSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  BLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  CVX1.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  CA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  STOIL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:10 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  ECHOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  EDF1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  FD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  FD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  GP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  ICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  IGL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  KMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  KRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 6:36:11 PM - 	Quote  KRI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
