MARKIT Ticker,Currency,Sen/Sub,Doc Clause,RED Code,IsDefaulted,Defaulted Recovery Rate,Phoenix Reference Entity ID,Name,Country,Moodys,S&P,Moodys Industries,S&P Industries,CreditIndex,Series,Version (hardcoded),Credit Index Mapping,Recovery,Quote Date,TRACS ID,Yr 1,Yr 2,Yr 3,Yr 4,Yr 5,Yr 6,Yr 7,Yr 8,Yr 9,Yr 10
NULL,USD,Senior,NULL,2H946D,FALSE,,10387,Dillard's_ Inc.,US,B2,BB-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.396875,9/11/2009,80888,367.69225,514.0196162,563.1056744,616.7682312,670.8464444,660.0721694,648.9249278,642.980274,636.7420998,630.2192216,
NULL,USD,Senior,NULL,279AEF,FALSE,,10390,The Walt Disney Company,US,A2,A,Broadcasting and Entertainment,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.394,9/11/2009,6646,29.53712705,34.64027416,39.48513536,44.07171064,48.4,52.47000345,56.28172097,59.83515259,63.13029828,66.16715806,
NULL,USD,Senior,Excluded,279AEF,FALSE,,10390,The Walt Disney Company,US,A2,A,Broadcasting and Entertainment,Leisure goods / Activities / Movies,,,,s9.DJ CDX.NA.IG,0.394,9/11/2009,6646,29.53712705,34.64027416,39.48513536,44.07171064,48.4,52.47000345,56.28172097,59.83515259,63.13029828,66.16715806,
D,USD,Senior,NULL,27CBAF,FALSE,,10391,Dominion Resources_ Inc.,US,Baa2,A-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,70416,25.5,33.6,39,46,51,53.00218164,54.4,57.15491375,59.58531302,61.7
D,USD,Senior,Excluded,27CBAF,FALSE,,10391,Dominion Resources_ Inc.,US,Baa2,A-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,70416,25.5,33.6,39,46,51,53.00218164,54.4,57.15491375,59.58531302,61.7
DNY,USD,Senior,NULL,27CFED,FALSE,,10392,R.R. Donnelley & Sons Company,US,Baa2,BBB+,Printing and Publishing,Publishing,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,103369,115.7978007,116.9,141.6,187.1,221.8,230.0081566,238.2,241.7226502,245.1569314,248.5
KDSM,EUR,Senior,NULL,NS517V,FALSE,,10400,Koninklijke DSM N.V.,NL,A3,A-,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.iTraxx Europe,0.4,9/11/2009,374199,28.1,35.6,41.2,46.1,50.9,53.92686514,56.5,59.00502602,61.13377429,62.9
NULL,USD,Senior,NULL,2I9887,FALSE,,10401,E. I. du Pont de Nemours and Company,US,A2,A,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.393478261,9/11/2009,2341,34.78464479,40.79440868,46.5,54.17845792,62,65.81689833,69.1,72.09516605,74.62259611,76.7
NULL,USD,Senior,Excluded,2I9887,FALSE,,10401,E. I. du Pont de Nemours and Company,US,A2,A,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.393478261,9/11/2009,2341,34.78464479,40.79440868,46.5,54.17845792,62,65.81689833,69.1,72.09516605,74.62259611,76.7
DUKECO,USD,Senior,NULL,28A85G,FALSE,,10402,Duke Energy Carolinas_ LLC,US,Baa2,A-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,49285,30.3,34.8,39.8,45.1,49.3,51.42811228,53,54.83634209,56.26315778,57.3
DUKECO,USD,Senior,Excluded,28A85G,FALSE,,10402,Duke Energy Carolinas_ LLC,US,Baa2,A-,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,49285,30.3,34.8,39.8,45.1,49.3,51.42811228,53,54.83634209,56.26315778,57.3
DISHN,USD,Senior,NULL,279B7M,FALSE,,10419,DISH Network Corporation,US,B1,BB-,Telecommunications,Cable & Satellite Television,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,44567,240.0335323,246.3741531,252.4,281.6185506,309.9,313.5807907,317,319.2125144,321.1804817,322.9
NULL,USD,Senior,NULL,2ADBC7,FALSE,,10432,HP Enterprise Services_ LLC,US,Baa3   *+,BBB-   *+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.390588235,9/11/2009,2424,11.7,16.4,17.7,21.98862666,26.6,28.82204836,30.9,32.8426772,34.64264163,36.3
NULL,EUR,Senior,NULL,WY7EBJ,FALSE,,10468,Telefonaktiebolaget L M Ericsson,SE,Baa1,BBB+,Telecommunications,Telecommunications - Wireline and Wireless,,,,s9.iTraxx Europe,0.3865,9/11/2009,2483,59.4,93.1,105.4,114.8630527,124.5,128.2777368,131.9,134.9125086,137.7462694,140.4
NULL,USD,Senior,NULL,5AB77V,FALSE,,10488,Macy's_ Inc.,US,Baa3,BBB-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,336715,203.2113414,221.9552771,238.8868342,254.9187819,270.3581489,275.7228592,280.7687685,287.5977315,294.0636417,300.1720329
NULL,USD,Senior,Excluded,5AB77V,FALSE,,10488,Macy's_ Inc.,US,Baa3,BBB-,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,336715,203.2113414,221.9552771,238.8868342,254.9187819,270.3581489,275.7228592,280.7687685,287.5977315,294.0636417,300.1720329
FDC,USD,Senior,NULL,34AIF9,FALSE,,10499,First Data Corporation,US,B3,B+,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.31,9/11/2009,2647,478.1,547.6,627.3,686.4,720.9,707.360771,693.4,684.5658377,675.3952336,665.9
NULL,USD,Senior,NULL,36AGC5,FALSE,,10500,FirstEnergy Corp.,US,Baa3,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.394090909,9/11/2009,434472,186.0926979,180.0454262,174.4642166,169.3490691,164.6999839,160.5169609,156.8,158.205879,160.8484316,164.6
NULL,USD,Senior,Excluded,36AGC5,FALSE,,10500,FirstEnergy Corp.,US,Baa3,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.394090909,9/11/2009,434472,186.0926979,180.0454262,174.4642166,169.3490691,164.6999839,160.5169609,156.8,158.205879,160.8484316,164.6
NULL,USD,Senior,NULL,36CCBM,FALSE,,10503,Flextronics International Ltd.,SG,WR,BB+,Electronics,Electronics / Electrical,,,,s9.DJ CDX.NA.IG,0.38,9/11/2009,131347,140.3166167,198.9563268,242.1171214,275.8192408,309.9002504,311.1496973,312.2380389,302.8059604,293.0965384,283.125695
FMC,USD,Senior,NULL,3D26DA,FALSE,,10506,FMC CORPORATION,US,Baa2,BBB,Chemicals_ Plastics and Rubber,Publishing,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,2712,31.03054006,36.39170503,41.48152501,46.3,50.6,54.04393379,57.1,60.7050949,64.04814866,67.12916129
F,USD,Senior,NULL,3H98A7,FALSE,,10508,Ford Motor Company,US,Caa1,B-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.34141,9/11/2009,2734,607.8,632.7,779.2,848,840.8,822.3101029,803.3,789.913156,776.107582,761.9
FO,USD,Senior,NULL,37DF94,FALSE,,10514,Fortune Brands_ Inc.,US,Baa2,BBB,Retail Stores,Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,384,110.5,116.3,128.7,143.7,159.1,161.4549256,163.5,166.965129,170.1986122,173.2
NEXTEI,USD,Senior,NULL,3D27C8,FALSE,,10515,NextEra Energy_ Inc.,US,A2,A,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,804244,42.9,53.9,60.8,68,75.8,77.21267826,77.5,79.67647573,81.19808251,82.1
NULL,USD,Senior,NULL,39AB97,FALSE,,10526,Gannett Co._ Inc.,US,A3     *-,BBB+,Printing and Publishing,Publishing,,,,s9.DJ CDX.NA.IG,0.395,9/11/2009,87712,436.2054136,440.0175811,443.6374014,447.0648743,450.3,453.0459283,455.6,459.0926983,462.3924582,465.5
GIS,USD,Senior,NULL,3A7367,FALSE,,10531,General Mills_ Inc.,US,Baa1,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,2841,22.4,21.6,30.1,35.8,40.8,42.81194602,44.4,46.75155971,48.84960989,50.7
GIS,USD,Senior,Excluded,3A7367,FALSE,,10531,General Mills_ Inc.,US,Baa1,BBB+,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,2841,22.4,21.6,30.1,35.8,40.8,42.81194602,44.4,46.75155971,48.84960989,50.7
GPCLLC,USD,Senior,NULL,3AA64G,FALSE,,10536,Georgia-Pacific LLC,US,B2,BB-,Printing and Publishing,Forest Products,,,,s9.DJ CDX.NA.IG,0.375,9/11/2009,2868,138.5,176.6,211.2,234.7,259,262.3517065,265.6,268.1151718,270.5155702,272.8
GLCORE,EUR,Senior,NULL,HK5754,FALSE,,10539,Glencore International AG,CH,Baa2,BBB,Diversified Natural resources_ Precious Metals and Minerals,N.A.,,,,s9.iTraxx Europe,0.39571,9/11/2009,749074,125.2,170.3,204.6,214.3,225,228.661649,231.9,235.0586959,237.8230954,240.2
NULL,USD,Senior,NULL,3BA5BG,FALSE,,10545,Goodrich Corporation,US,Baa2,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,411958,25.2,30.1,36.3,41.83886476,47.4,49.83886126,51.8,53.05138655,53.84267092,54.2
NULL,USD,Senior,Excluded,3BA5BG,FALSE,,10545,Goodrich Corporation,US,Baa2,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,411958,25.2,30.1,36.3,41.83886476,47.4,49.83886126,51.8,53.05138655,53.84267092,54.2
NULL,USD,Senior,NULL,3BA7A5,FALSE,,10546,The Goodyear Tire & Rubber Company,US,Ba3,BB-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.3925,9/11/2009,2923,493.219771,496.9039779,500.412085,503.7440924,506.9,510.1883048,513.3,513.4753923,513.4760978,513.3
GRTELV,USD,Senior,NULL,4E04DS,FALSE,,10557,Grupo Televisa_ S.A.B.,MX,Baa1,BBB+,Broadcasting and Entertainment,Radio & Television,,,,s9.DJ CDX.NA.IG,0.3,9/11/2009,2975,129.7,139.9,161.1,173.4,185.6,191.3140365,196.8,200.1100176,203.1089824,205.8
HAL,USD,Senior,NULL,4E6837,FALSE,,10564,HALLIBURTON COMPANY,US,A2,A,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,428037,28.6,33,38,42.8,47.1,48.88381443,50.1,51.21348648,51.87130556,52.1
HAL,USD,Senior,Excluded,4E6837,FALSE,,10564,HALLIBURTON COMPANY,US,A2,A,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,428037,28.6,33,38,42.8,47.1,48.88381443,50.1,51.21348648,51.87130556,52.1
NULL,USD,Senior,NULL,7A48GY,FALSE,,10566,PolyOne Corporation,US,B1,B+,Chemicals_ Plastics and Rubber,Chemicals & Plastics,,,,s9.DJ CDX.NA.IG,0.396153846,9/11/2009,413761,582.9867065,679.1517016,694.47761,723.7339196,753.0591399,730.9563731,708.3290491,697.4424878,686.195132,674.6008425
HET,USD,Senior,NULL,4F497A,FALSE,,10571,Harrah's Entertainment_ Inc.,US,WR,B+,Hotels Motels Inns and Gaming,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.23,9/11/2009,3127,753.2,950.9,1234.1,1442.8,1471.4,1427.665365,1382.9,1355.681588,1327.703985,1299
HCA,USD,Senior,NULL,4E452A,FALSE,,10575,HCA Inc.,US,Caa1,B+,Healthcare_ Education and Childcare,Health Care,,,,s9.DJ CDX.NA.IG,0.39062,9/11/2009,412487,252,354.2,438.3,544.7,620.9,618.6318461,616.1,615.6630487,614.9952643,614.1
HCN,USD,Senior,NULL,4G438R,FALSE,,10576,Health Care REIT_ Inc.,US,Baa2,BBB-,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,478752,122,138.1,141.7,160.1,168.6,166.1747923,163.2,164.4766479,165.4403828,166.1
HNZ,USD,Senior,NULL,4G537B,FALSE,,10580,H. J. HEINZ COMPANY,US,Baa2,BBB,Beverage_ Food and Tobacco,Food Products,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,3075,22.9,27.9,30.2,35.3,38.6,40.78039905,42.6,44.84278387,46.84085507,48.6
F-Hertz,USD,Senior,NULL,46A844,FALSE,,10589,The Hertz Corporation,US,B2,BB-    *-,Personal Transportation,Equipment Leasing,,,,s9.DJ CDX.NA.IG,0.365,9/11/2009,3160,333.5,401.6,431.1,495.8,528,530.1405925,532.1,533.3836681,534.4832362,535.4
NULL,USD,Senior,NULL,46AA59,FALSE,,10592,Hewlett-Packard Company,US,A2,A,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,9/11/2009,3166,9.794391299,16.2927913,19.03644934,22.89580356,26.95435192,29.12282693,31.13320113,32.81744967,34.32783005,35.66798627
NULL,USD,Senior,Excluded,46AA59,FALSE,,10592,Hewlett-Packard Company,US,A2,A,Electronics,Business Equipment & Services,,,,s9.DJ CDX.NA.IG,0.393333333,9/11/2009,3166,9.794391299,16.2927913,19.03644934,22.89580356,26.95435192,29.12282693,31.13320113,32.81744967,34.32783005,35.66798627
NULL,USD,Senior,NULL,475ACC,FALSE,,10594,HILTON WORLDWIDE_ INC.,US,Caa1,BB-    *-,Hotels Motels Inns and Gaming,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.395652174,9/11/2009,3179,804.650076,810.3918569,815.8641045,821.0668189,826,802.4340977,778.3,765.3996781,752.0943,738.4
NULL,USD,Senior,Excluded,475ACC,FALSE,,10594,HILTON WORLDWIDE_ INC.,US,Caa1,BB-    *-,Hotels Motels Inns and Gaming,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.395652174,9/11/2009,3179,804.650076,810.3918569,815.8641045,821.0668189,826,802.4340977,778.3,765.3996781,752.0943,738.4
NULL,USD,Senior,NULL,47BD67,FALSE,,10600,Honeywell International Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,336,25.23937763,29.6,35.1,40.80494002,46.6,48.61279169,50.1,53.26313931,56.19636161,58.89966692
NULL,USD,Senior,Excluded,47BD67,FALSE,,10600,Honeywell International Inc.,US,A2,A,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,336,25.23937763,29.6,35.1,40.80494002,46.6,48.61279169,50.1,53.26313931,56.19636161,58.89966692
HSBC,EUR,Senior,NULL,4E46A8,FALSE,,10604,HSBC HOLDINGS plc,GB,Aa2,AA-,Banking,Financial Intermediaries,,,,s9.iTraxx Europe,0.4,9/11/2009,28626,29.5,40.38264324,52.62578433,66.1,75.3,77.82731612,79.4,81.47526677,82.8625855,83.6
NULL,USD,Senior,NULL,67AD8J,FALSE,,10619,Mosaic Global Holdings Inc.,US,Baa3,BBB-,Farming and Agriculture,Farming / Agriculture,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,142666,20.44002182,35.54638349,50.08537345,62.56961276,76.03563188,78.6753819,80.36392193,82.89962769,84.78697192,86.0588239
NULL,USD,Senior,NULL,49BEEC,FALSE,,10626,Ingersoll-Rand Company,US,Baa1,BBB+,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,9/11/2009,3366,30.42246055,40.45010448,48.85089242,53.17001666,56.90336754,58.68920729,59.73562242,61.62799347,63.03925945,63.99375483
NULL,USD,Senior,Excluded,49BEEC,FALSE,,10626,Ingersoll-Rand Company,US,Baa1,BBB+,Machinery (Non-Agriculture_ Non-construction_ Non-electronic),Industrial Equipment,,,,s9.DJ CDX.NA.IG,0.393181818,9/11/2009,3366,30.42246055,40.45010448,48.85089242,53.17001666,56.90336754,58.68920729,59.73562242,61.62799347,63.03925945,63.99375483
NULL,USD,Senior,NULL,4A615A,FALSE,,10632,International Paper Company,US,Baa3,BBB,Printing and Publishing,Forest Products,,,,s9.DJ CDX.NA.IG,0.394,9/11/2009,3424,100.3806412,96.34123601,106.5959525,121.6754619,137.2255447,142.1703817,146.9789651,153.8748616,160.7040652,167.4501547
NULL,USD,Senior,Excluded,4A615A,FALSE,,10632,International Paper Company,US,Baa3,BBB,Printing and Publishing,Forest Products,,,,s9.DJ CDX.NA.IG,0.394,9/11/2009,3424,100.3806412,96.34123601,106.5959525,121.6754619,137.2255447,142.1703817,146.9789651,153.8748616,160.7040652,167.4501547
JCI,USD,Senior,NULL,4BFB9C,FALSE,,10656,Johnson Controls_ Inc.,US,A3,A-,Automobile,Automotive,,,,s9.DJ CDX.NA.IG,0.375,9/11/2009,3552,104.7864148,108.4,122.3,136.1,148,151.0253526,153.8,156.6977446,159.3640414,161.8
KMB,USD,Senior,NULL,4DD79E,FALSE,,10671,Kimberly-Clark Corporation,US,A2,A+     *-,Personal and NonDurable Consumer Products (Manufacturing only),Cosmetics / Toiletries,,,,s9.DJ CDX.NA.IG,0.3875,9/11/2009,3631,20.80543291,24.4,27.7,30.9,34.6,36.84089587,38.8,40.7327635,42.43053209,43.9
KMP,USD,Senior,NULL,4DD9A5,FALSE,,10672,Kinder Morgan Energy Partners_ L.P.,US,Baa2,BBB,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,49960,118.9,122.3,131.3,146.9,156.5,157.8735887,158.9,162.2267473,165.3268352,168.2
KMINC,USD,Senior,NULL,4DI90F,FALSE,,10673,Knight Inc.,US,WR,BB,Oil and Gas,Utilities,,,,s9.DJ CDX.NA.IG,0.33333,9/11/2009,395428,113.8,133.8,139.5,149.7,160.8,163.0103956,164.9,167.4028488,169.6349326,171.6
KSS,USD,Senior,NULL,5F027A,FALSE,,10679,Kohl's Corporation,US,Baa1,BBB+,Retail Stores,Retailers (except food & drugs),,,,s9.DJ CDX.NA.IG,0.39983,9/11/2009,137505,53.5,61.7,69.2,81.4,93.2,95.60745315,97.2,101.0485194,104.4445504,107.4
LEN,USD,Senior,NULL,5H865C,FALSE,,10701,Lennar Corporation,US,Ba3,BB,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.41044,9/11/2009,168874,231.3,254.4,259.4,276.7,292.4,300.6396884,308.5,309.8655492,311.000891,311.9
LEN,USD,Senior,Excluded,5H865C,FALSE,,10701,Lennar Corporation,US,Ba3,BB,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.41044,9/11/2009,168874,231.3,254.4,259.4,276.7,292.4,300.6396884,308.5,309.8655492,311.000891,311.9
LMT,USD,Senior,NULL,58CHB3,FALSE,,10710,Lockheed Martin Corporation,US,Baa1,A-,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,3856,17.6,19.9,26.21405362,33.2,38.5,40.53973963,42.2,43.74540819,44.97391143,45.9
LMT,USD,Senior,Excluded,58CHB3,FALSE,,10710,Lockheed Martin Corporation,US,Baa1,A-,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,3856,17.6,19.9,26.21405362,33.2,38.5,40.53973963,42.2,43.74540819,44.97391143,45.9
NULL,USD,Senior,NULL,5CB9EI,FALSE,,10731,Masco Corporation,US,Baa2   *-,BBB+,Buildings and Real Estate,Home Furnishings,,,,s9.DJ CDX.NA.IG,0.395454545,9/11/2009,154910,148.8,166.5,185.3,199.9502715,214.8,221.2359577,227.4,233.6057762,239.5412757,245.2
MCK,USD,Senior,NULL,UZDD52,FALSE,,10738,McKesson Corporation,US,Baa3,BBB+,Healthcare_ Education and Childcare,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,434414,18.6,21.8,24.9,29.2,32.7,34.59905281,36.2,37.89526036,39.359379,40.6
MCK,USD,Senior,Excluded,UZDD52,FALSE,,10738,McKesson Corporation,US,Baa3,BBB+,Healthcare_ Education and Childcare,Food / Drug retailers,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,434414,18.6,21.8,24.9,29.2,32.7,34.59905281,36.2,37.89526036,39.359379,40.6
MDC,USD,Senior,NULL,5A78DD,FALSE,,10740,M.D.C. Holdings_ Inc.,US,Baa3,BBB-,Buildings and Real Estate,Building & Development,,,,s9.DJ CDX.NA.IG,0.41206,9/11/2009,428411,58.3,65.7,71.8,79.7,86.8,91.06138505,94.8,98.81442819,102.411437,105.6
MKCINC,USD,Senior,NULL,5DHC64,FALSE,,10743,Merck & Co._ Inc.,US,Aa3,AA-,Healthcare_ Education and Childcare,Drugs,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,4026,16.4,21.3,25.4,31.2,36.3,38.08866922,39.5,40.98774644,42.18340328,43.1
NULL,USD,Senior,NULL,5A7BE8,FALSE,,10752,MGM Resorts International,US,Ba2    *-,BB,Hotels Motels Inns and Gaming,Lodging & Casinos,,,,s9.DJ CDX.NA.IG,0.39375,9/11/2009,230288,595.2326336,800.3760417,905.9406482,934.2139496,962.4582851,929.0725826,894.9621145,877.2549496,859.0556155,840.3854335
NULL,USD,Senior,NULL,6I207D,FALSE,,10775,Motorola_ Inc.,US,Baa2,BBB    *-,Electronics,Electronics / Electrical,,,,s9.DJ CDX.NA.IG,0.392727273,9/11/2009,4248,44.46344513,81.10515702,108.8905913,122.5966865,136.6926498,143.0382866,149.3120408,152.2411383,154.949881,157.4388552
NULL,USD,Senior,Excluded,6I207D,FALSE,,10775,Motorola_ Inc.,US,Baa2,BBB    *-,Electronics,Electronics / Electrical,,,,s9.DJ CDX.NA.IG,0.392727273,9/11/2009,4248,44.46344513,81.10515702,108.8905913,122.5966865,136.6926498,143.0382866,149.3120408,152.2411383,154.949881,157.4388552
NGP,EUR,Senior,NULL,GM9ACP,FALSE,,10783,NATIONAL GRID PLC,GB,Baa1,A-,Utilities,Utilities,,,,s9.iTraxx Europe,0.4,9/11/2009,507557,69.7,78.3,87.6,93.4,98.9,101.6225555,103.5,106.1089354,108.0996883,109.5
NULL,USD,Senior,NULL,69CC7I,FALSE,,10787,NAVISTAR INTERNATIONAL CORPORATION,US,WR,BB-,Cargo Transport,Automotive,,,,s9.DJ CDX.NA.IG,0.3875,9/11/2009,221497,277.047487,325.6122481,404.0388795,412.5004716,420.6524424,427.2966447,433.6647983,436.5544074,439.2235271,441.6713308
NWL,USD,Senior,NULL,6B634B,FALSE,,10798,Newell Rubbermaid Inc.,US,Baa2,BBB+,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Home Furnishings,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,412300,116.2,124.5,133.6,145,161.1,164.6310988,167.9,171.6961351,175.2632914,178.6
NWL,USD,Senior,Excluded,6B634B,FALSE,,10798,Newell Rubbermaid Inc.,US,Baa2,BBB+,Home and Office Furnishing_ Housewares_ and Durable Consumer Products,Home Furnishings,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,412300,116.2,124.5,133.6,145,161.1,164.6310988,167.9,171.6961351,175.2632914,178.6
NULL,USD,Senior,NULL,6BADC8,FALSE,,10815,NORFOLK SOUTHERN CORPORATION,US,Baa1,BBB+,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392,9/11/2009,4559,35.4,35.9,48.6,53.71139488,58.4,60.50934699,61.9,63.73662037,65.06101168,65.9
NULL,USD,Senior,Excluded,6BADC8,FALSE,,10815,NORFOLK SOUTHERN CORPORATION,US,Baa1,BBB+,Cargo Transport,Rail Industries,,,,s9.DJ CDX.NA.IG,0.392,9/11/2009,4559,35.4,35.9,48.6,53.71139488,58.4,60.50934699,61.9,63.73662037,65.06101168,65.9
NULL,USD,Senior,NULL,6CCE87,FALSE,,10824,Northrop Grumman Corporation,US,Baa1,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.394,9/11/2009,4590,29.72020841,34.8549866,39.72987793,44.3448824,48.7,51.00965756,52.8,55.08645514,57.01526831,58.6
NULL,USD,Senior,Excluded,6CCE87,FALSE,,10824,Northrop Grumman Corporation,US,Baa1,BBB+,Aerospace and Defence,Aerospace & Defence,,,,s9.DJ CDX.NA.IG,0.394,9/11/2009,4590,29.72020841,34.8549866,39.72987793,44.3448824,48.7,51.00965756,52.8,55.08645514,57.01526831,58.6
NULL,USD,Senior,NULL,6F97DE,FALSE,,10868,Owens-Illinois_ Inc.,US,B2,BB,Containers_ Packaging and Glass,Containers & Glass Products,,,,s9.DJ CDX.NA.IG,0.391666667,9/11/2009,4734,279.6016667,223.8087558,278.5569476,305.1538392,330.8918922,329.2408542,327.4662193,325.4957191,323.3771227,321.0973989
PTV,USD,Senior,NULL,6FE77C,FALSE,,10872,Pactiv Corporation,US,Baa2,BBB,Containers_ Packaging and Glass,Forest Products,,,,s9.DJ CDX.NA.IG,0.39,9/11/2009,433276,45.3,59.5,69.3,80.5,88.2,89.96557859,90.9,94.64032303,97.97042083,100.9
NULL,USD,Senior,NULL,2BB755,FALSE,,10874,ENCANA CORPORATION,CA,Baa2,A-     *-,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.393809524,9/11/2009,4785,33.85146256,39.7,54,61.14130244,68.1,70.19549129,71.4,73.15258354,74.274023,74.8
NULL,USD,Senior,NULL,7H1189,FALSE,,10878,Parker Drilling Company,US,B2,B+,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.396428571,9/11/2009,262274,150.0020355,246.9205164,286.3165676,306.2923443,326.4049165,328.3700526,330.1742893,331.7410755,333.1472521,334.3935151
FCX-FMC,USD,Senior,NULL,38BD8H,FALSE,,10900,Freeport-McMoRan Corporation,US,Baa2,BBB-,Mining_ Steel_ Iron and Non-Precious Metals,Nonferrous Metals / Minerals,,,,s9.DJ CDX.NA.IG,0.4,9/11/2009,4906,33.06411397,38.77662072,44.2,54.89813402,66.4,71.98364109,77.21293952,82.08789528,86.60850839,90.77477883
COP,USD,Senior,NULL,228A7H,FALSE,,10903,CONOCOPHILLIPS,US,A1,A,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,1949,24.7,29.9,35,40.2,45,46.48694856,47.4,48.51611158,49.20801118,49.5
COP,USD,Senior,Excluded,228A7H,FALSE,,10903,CONOCOPHILLIPS,US,A1,A,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,1949,24.7,29.9,35,40.2,45,46.48694856,47.4,48.51611158,49.20801118,49.5
PXD,USD,Senior,NULL,795AFF,FALSE,,10907,Pioneer Natural Resources Company,US,Ba1,BB+,Oil and Gas,Oil & Gas,,,,s9.DJ CDX.NA.IG,0.39167,9/11/2009,412268,145.0963179,150.1,177.8,195.2,208.2,210.2753589,211.9,215.4670283,218.6992513,221.6
POM,USD,Senior,NULL,7I45BA,FALSE,,10920,Pepco Holdings_ Inc.,US,Baa3,BBB,Utilities,Utilities,,,,s9.DJ CDX.NA.IG,0.35833,9/11/2009,428455,110.3,128.5,166.3,162.6,173.1,175.3080384,177.1630399,178.6740222,179.850003,180.7
