
******************** RISK RUN START (11/21/2010 12:42:12 AM - ) ********************

11/21/2010 12:42:12 AM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 14-Jan-2010 Official -e
11/21/2010 12:42:23 AM - 	6718 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve ABK-AssurCorp.USD.SeniorUnsecured.Modified to fit by copying previous quote to tenor 6 Years
11/21/2010 12:42:46 AM - 	**13-Jan-2010 to 14-Jan-2010, <Insert> Saved:True MarketSet:Closing Type:MM Rate Source:Optex Name:USDLIBOR.1 Weeks.Mid Value:0.000376
11/21/2010 12:42:46 AM - 	Actual Run: Added 2 quotes and updated 0 quotes.
11/21/2010 12:42:48 AM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 13-Jan-2010 14-Jan-2010 --quoteType="Swap Rate" -m "Insert" -f C:/Quantifi/NightlyBatch/20100114/logs/CopySwapRate.csv -e
11/21/2010 12:42:54 AM - 	Found 86 quotes for 13-Jan-2010
11/21/2010 12:42:54 AM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/21/2010 12:42:55 AM - Script call: C:/Quantifi/9.4.1/bin/NextImportFX.py C:/Quantifi/NightlyBatch/20100114/Next-Data\FXRates.20100114.CSV -e
11/21/2010 12:43:02 AM - Script call: C:/Quantifi/9.4.1/bin/NextImportTrancheQuotes.py C:/Quantifi/NightlyBatch/20100114/Next-Data\CreditIndexTrancheMarks.20100114.CSV -e
11/21/2010 12:43:09 AM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 13-Jan-2010 14-Jan-2010 --quoteType="Tranche Fee" -m "Insert" -f C:/Quantifi/NightlyBatch/20100114/logs/CopyTrancheFee.csv -e
11/21/2010 12:43:16 AM - 	Found 18 quotes for 13-Jan-2010
11/21/2010 12:43:16 AM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/21/2010 12:43:17 AM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 13-Jan-2010 14-Jan-2010 --quoteType="Tranche Premium" -m "Insert" -f C:/Quantifi/NightlyBatch/20100114/logs/CopyTranchePremium.csv -e
11/21/2010 12:43:23 AM - 	Found 66 quotes for 13-Jan-2010
11/21/2010 12:43:23 AM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/21/2010 12:43:24 AM - Script call: C:/Quantifi/9.4.1/bin/CopyQuotes.py 13-Jan-2010 14-Jan-2010 --quoteType="CDX Spread" -m "Insert" -f C:/Quantifi/NightlyBatch/20100114/logs/CopyCDXSpread.csv -e
11/21/2010 12:43:30 AM - 	Found 15 quotes for 13-Jan-2010
11/21/2010 12:43:30 AM - 	Actual Run: Added 0 quotes and updated 0 quotes.
11/21/2010 12:43:31 AM - Script call: C:/Quantifi/9.4.1/bin/ImportNextData.py C:/Quantifi/NightlyBatch/20100114/Next-Data\CDSSpreads.20100114.CSV -e
11/21/2010 12:44:24 AM - 	Mapping outdated REDs to previous tickers
11/21/2010 12:44:24 AM - 	Quote  DANACO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  MLCOM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  FNMA-New.USD.Subordinated.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  WCPINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  WYELLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  WYELLC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  CAWILD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  CLINKI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  CLINKI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:24 AM - 	Quote  DNHOLD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  STOL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  EDSLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  NEXTEI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  DEXBB-AGM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  GRTELV.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  HLTWID.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  HLTWID.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  KMINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  MKCINC-MSDC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  MGMRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  STNBDK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  SWLHLD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  GMAINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  AGASNV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:25 AM - 	Quote  AGASNV.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  USTLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CSMPTE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  TCHNI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CVSHLD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  INTSAT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  MONTE.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  RENSEL.JPY.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  SPMD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  SPMD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CTSGL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  WYELLC.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BRK-RACQ.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  CLINKI.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FNMA-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  FHLMC-New.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:26 AM - 	Would update 53 and Create 0 PhoenixRefId Tags.
11/21/2010 12:44:26 AM - 	Would update 53 and Create 0 TRACS ID Tags.
11/21/2010 12:44:26 AM - 	Would update 53 and Create 0 Moodys ratings.
11/21/2010 12:44:26 AM - 	Would update 53 and Create 0 SnP ratings.
11/21/2010 12:44:26 AM - 	Committing Changes ...
11/21/2010 12:44:28 AM - 	... Changes Committed.
11/21/2010 12:44:28 AM - 	Mapping future REDs to tickers
11/21/2010 12:44:28 AM - 	Quote  CK-Witco.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  SSCC-StonConCo.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  ISFBA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  KAUPST.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  AL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  AL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  AT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  AHC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  BACF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  BACF.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  PDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  BSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:28 AM - 	Quote  BLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  CVX1.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  CA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  STOIL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  DUKPCO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  DUKPCO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  ECHOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/21/2010 12:44:29 AM - 	Quote  EDF1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
