
******************** RISK RUN START (11/20/2010 11:03:08 PM - ) ********************

11/20/2010 11:03:08 PM - Script call: C:/Quantifi/9.4.1/bin/CreateCDSCurve.py 28-Dec-2009 Official -e
11/20/2010 11:03:19 PM - 	7203 [1] WARN  Quantifi.Curves.SurvivalFitCalibrator (null) - Forced survival curve AIFUL.JPY.SeniorUnsecured.Excluded to fit by copying previous quote to tenor 5 Years
11/20/2010 11:05:22 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  ZINCO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  PHMG.USD.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.1y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.2y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.3y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.4y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.5y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.6y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.7y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.8y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.9y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.10y.Mid  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Quote  BSCH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:22 PM - 	Would update 53 and Create 0 PhoenixRefId Tags.
11/20/2010 11:05:22 PM - 	Would update 53 and Create 0 TRACS ID Tags.
11/20/2010 11:05:22 PM - 	Would update 53 and Create 0 Moodys ratings.
11/20/2010 11:05:22 PM - 	Would update 53 and Create 0 SnP ratings.
11/20/2010 11:05:22 PM - 	Committing Changes ...
11/20/2010 11:05:23 PM - 	... Changes Committed.
11/20/2010 11:05:23 PM - 	Mapping future REDs to tickers
11/20/2010 11:05:23 PM - 	Quote  CK-Witco.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  SSCC-StonConCo.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  ISFBA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  KAUPST.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  AL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  AL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  ALYON.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  AT.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  AHC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:23 PM - 	Quote  BACF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  BACF.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  PDG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  BASF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  BSC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  VZINC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  VZINC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  BLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  CCMLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  CVX1.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  CA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  CORUS.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  DCX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  STOIL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  D-ConsNatGas.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  DSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:24 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  DUKPCO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  ECHOC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  EDF1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  FD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  FD.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  FE-GPU.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  UNFSM.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  GP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  HGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  ICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  IGL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  KMI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  KRI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  KRI.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  MERMC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  NGGLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  ECACN-AlbEnergy.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  PD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  PBLAU.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:25 PM - 	Quote  SBC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  SBC.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  SONERA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  FON.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  FON.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  GDF.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  TYC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  VLO.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  VLO.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  VIA.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  VIA.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  EAUG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  C-Citicorp.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  WB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  WB.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  JPM2.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  MWD-GroupInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  EMI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  HNSN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  L.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  AOL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:26 PM - 	Quote  AOL.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  AXASA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  BAALTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  ALBLTD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  BPB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CBRY.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  NFB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CENCOR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CENCOR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CNF.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  COLES.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  COLTEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  DRSDNR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CRDSUI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  CVSCAR.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  DIX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  GLHLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:27 PM - 	Quote  GMT-Financial.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  EXPGRL-GusPlc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  HCP.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  ICICIB-ICICI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  IKN-IOSCap.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  FD-MAY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  FAL.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  RTRSGP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  AYL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  SCOR.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  SCOTNB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  SCHREI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  TECK.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  UBML2.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  VNUGRP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  ARCEL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  GMAC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  CITNAT-H+CB.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  OLIVET.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  PRTP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  UNIROD.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:28 PM - 	Quote  COF-Bank.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  COF-Bank.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  ASD.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  BAVB.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  BNN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  NFCN.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  RKY.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  REI.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  RENTKL.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  EXHO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  TECFP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  TPG.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  UNICI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  UDR.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  UNM.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  WPPLN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  CMCSA-CableComm.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  ELIAV.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  SASY1.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  PILKIN.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:29 PM - 	Quote  BPLI.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  BPLI.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  COMPAU.EUR.Subordinated.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  AERO.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  DUK-CapLLC.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  ARM-MeritorAuto.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  BLS-CapFund.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  BLS-CapFund.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  CNG.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  CNG.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  CE.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  CE.USD.SeniorUnsecured.Excluded.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  ATH.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  LORFP-ArcelFin.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  ASD-AmStdInc.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  MWDP.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  CIBASC-HldgInc.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  TXU-Engy.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:30 PM - 	Quote  RAGAG-DEGUSA.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  HRB-Financial.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  BNCANT.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  SESGLX.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  GM-ResCap.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  CVRD-CVRDIncoLtd.USD.SeniorUnsecured.Modified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  VNESH.EUR.SeniorUnsecured.ModifiedModified.Recovery  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.1y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.2y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.3y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.4y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.5y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.6y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.7y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.8y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.9y.Mid  has already been treated.
11/20/2010 11:05:31 PM - 	Quote  AT.USD.SeniorUnsecured.Modified.10y.Mid  has already been treated.
